	id	sent0	label
5600	2645	 petr hein ellam same stunt style anu..luciferil ayale vaykathirunond karymay	Mixed_feelings 
5601	148	 Dislike adechath alla punnara makkalum anta veral നമസ്കാരം	Negative 
5602	4120	 Adutha 100 cr ennurapullavar adik mone like	unknown_state 
5605	4	 Ettan fansil netti poya aarenkilum undo?    #maduraraja#waiting #	Positive 
5606	4026	 Oru mohanlal fan aaya njan   katta wait cheithu irikuna mamooty de filim...	Positive 
5607	3345	 Pulimurugan endhooo evideyo feel cheyunna poley	Mixed_feelings 
5608	79	 Last black dress sredhichavar ivide like	unknown_state 
5609	701	 Vineeth ettante film aayathukondu super aayirikum urappaaa	Positive 
5611	266	 E padathil elllavarum und but pottiyal ellam pogum....... Appurath Yama Dan kadha verunnund madhura raajayum Ethayalum all the best	Mixed_feelings 
5612	3549	 Buildup mathrum avaruthu ... Padam super aya mathiyayirunnu..bros	Mixed_feelings 
5613	2477	 Katta waitingRaju eattan tovino  lallettan	Positive 
5614	1791	 Tech and hack updates aaaii channal kannan marakallaaa..	unknown_state 
5615	2730	 Trailer kidukki  By a lalettan fan	Positive 
5617	5328	 Vera level trailer. Support from tamil nadu	not-malayalam 
5618	1821	 Tamil people always like mamooty sir	not-malayalam 
5619	4974	 Ella frauds um koottathode undallo...naari dileep	Negative 
5621	4199	 Ufffff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss	Negative 
5622	4569	 unlike adicha ella oolakalum ivide thanne kaananam tta	Negative 
5625	1557	 Kochin haneefka valsalyam cinema eduthad pole onnil odukkanan prithvirajinte erpadengil Aradagar panhikkidum.	unknown_state 
5626	157	 Dislike adikunna mandanmar ariyunnilla ithu open akkiyal views nte ennam koodum ennu	Negative 
5627	6560	23 k  unlike   hehe   idum  kanji  tanne	Negative
5628	4402	 10 timesil kooduthal kanndavar ivde like adii🤩 RAJA Return	Positive 
5629	1416	 Trailer  kalaki Pwolichu  madhura raja cenimakku vendi katta waiting	Positive 
5630	6414	Adi poly mammokka marana mazz	Positive
5631	5797	KATTA  ETTAN FANS CANT SCROLL WITHOUT LIKING AND SUBSCRIBING THIS POST  AND ME	unknown_state
5632	3916	 Lucifer fans hit like ഏട്ടൻ ഇഷ്ടം	unknown_state 
5633	3040	 ഇതിന്റെ background music kittan valla vazhiyum undo. Kidilan	Positive 
5634	5624	Late aayi vannalum latest aayi varananu A10 nu istam latest aayi tanne varum  Lalettan	Positive
5635	3369	 Happy b day ikkaaaaurangathe ethinayi waiting arnu	Positive 
5636	5899	Ponnikkaaa.  Kanditum kanditum mathivarunnilla engale...	Positive
5637	3422	 Ikkaaaaa waiting for 12th April	not-malayalam 
5638	954	 Ennikku aa 30 kollatte charithram ketta matiye....	unknown_state 
5639	2919	 Kekan. Nalle. Sugam. Ingne.  Jeevich.  Nokk.   Pani.  Nalle. Kittum.   Ellla bagath. Ninnum	unknown_state 
5640	2144	 Ethu kochunni model aanooo...ankil lalettan polikum....	unknown_state 
5642	4950	 Innale rathri 10manikk nokiyappol 200k views ippoyathaa 2m views... Trailer Pwolichu... Lalettan-Prithvi Combo  Padam 150+cr nedumennurappullavar like adiii	Positive 
5643	6071	Jayachettan keeee jayi.... Love u etta....	Positive
5644	1171	 Nt ikka ingalu verm ikka allatto ponnikkaya  #romanjified	Positive 
5645	3566	 Chilapo Tovino nu Superstar Pathavi Nedi kodukaan pokunna chithram	Positive 
5646	2518	 Trailor Looks sooo promising... shots and BGM looks like Pulimurugan 2. . We are waiting....	not-malayalam 
5647	2397	 Mudinja enga thalapathi yoda ethavathu oru trailer record muriyadinga parppom  Mersal Sarkar Bigil 🤗	not-malayalam 
5648	3331	 lucifer trailer kanditt ivida vannavar aarokke	unknown_state 
5649	1969	 Mammoty Fan Like Dulqar salmaan Fan Comment	not-malayalam 
5650	4390	 Unlike cheyyunnavark ennte ഹാർദ്ദവമായ നടുവിരൽ namaskaaaaaaram	Negative 
5651	6005	Oru rakshayum illa....ithokke kanumpol aanu mattu chilath okke eduth kinattil idan thonnunnath.....	Positive
5652	6015	pritvimonum lalettanum pwolichutto. character selection superb. cinema superhitayi vijayikatte en nu njan prakthikum	Positive
5653	1794	 Waiting for kaappaan .Suriya and mohanlal combo	not-malayalam 
5654	2414	 Hollywood level mass ithanu makkale trailer	Positive 
5655	5273	 Ith English moviede remake alle njn kandirunnu	unknown_state 
5656	3501	 #1 ON TRENDING  2M + Views  177k likes  One name Megastar Mammootty	not-malayalam 
5657	6392	Oru adipoli COMEDY + THRILLER aavumenne preteekshikunnu	Positive
5658	1010	 5k dislikes	not-malayalam 
5659	6599	Ikka and Kunjikka fans like ady	unknown_state
5660	352	 Onnum parayanilla pratheshakalkkapuram nammakku asvathikkan pattiya trailer  ethra pravisham kandittum mathiyaunnilla	Positive 
5661	5932	ഇത് pirats ഓഫ് caribian annu bri	unknown_state
5662	6294	Anuraga karikkin vellam	unknown_state
5666	312	 Mammookem Pillerum Ithil Polikkum Ennu Urapullavar Like Adich Pokko	unknown_state 
5668	1781	 katta waiting mamangam njanum undakum November 21	Positive 
5669	1090	 Movie kanditt evide vannavar like	unknown_state 
5670	6125	Once a king always a king	not-malayalam
5671	1322	 Entae jeevathil ithrayum pravishyam trailer kanda verae oru cinemayum illa	Positive 
5672	2125	 BG Music nammude CIA yude BGM pole undalo 🤔	Mixed_feelings 
5673	5500	Ithoru triller and suspense movie aairikkum	unknown_state
5674	1094	 Lad kondupoyi  laletta onam !!sorry	Mixed_feelings 
5676	3358	 Edhe adha padam edhe oru hendhi movie alla	unknown_state 
5677	3578	 Oru thavanayil kooduthal like adikkan pattuo	Positive 
5678	2020	 Mass okeyanu... Over akathirunna mathyarnu... Malayalathil oru mass police Padam kandit ethra kalayi... Minnichekane...	Mixed_feelings 
5679	1319	 Family entertainer? Family kk kanan pattatha movie full inner meaning	Negative 
5681	3929	 Enta ponney ijjathi item uff romanjam	Positive 
5682	2635	 Ith hang ano.. kure neram aayit views il change ilallo	unknown_state 
5683	4844	 Ufff poli  chekkan kidukki  Hbd ikka	Positive 
5684	6531	Mammooka fans sub my channel  Keri vaa makkale	unknown_state
5685	161	 Bro support koduthilenkilum dislike adikkathirunoode .	Negative 
5687	147	 Kure per dislike adich kuru pottikkunnund	Negative 
5688	220	 Ekka @ madhura Raja and lalettan @ Lucifer... 2 padam iragan pokuvane...oru tight competition prethishikkunnu	unknown_state 
5689	1368	 Mass mass pakka masss	Positive 
5691	4201	 Kavya film company perinu Oru gummilla...	Negative 
5692	4567	 Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram.... Chettakale	Negative 
5693	3457	 madhura Raja 150 Cr urappicho..  Urappullorkk Like adiykkaaam	unknown_state 
5694	3429	 I like mohanlal sirrr love from tamilnaduu	not-malayalam 
5695	4436	 suspense vende enallale Oru gumm ullu enna aa dilaog um aayi Oru sadrishyam	unknown_state 
5696	3267	 #powlichu Laletta#	Positive 
5697	600	 Mammukka kalakam super trailer rajaiuda team double strong alla trouble strong annu	Positive 
5698	2330	 MAMMOOKA FANSINTE ELLA VIDHA ASHAMSAKALUM NERUNNU...	Positive 
5699	4965	 SIR... PLEASE DUBBED FOR #TAMIL TRAILER FOR EXTRAORDINARY ......	not-malayalam 
5700	979	 Six pack  episode1 || malayalam fitness tips ||  2	not-malayalam 
5701	2152	 Trailer kanda trolanmarukku ettinte pani kodutha etttan te mass entry kku kodukanam oru like	unknown_state 
5704	4949	 1. 1milliion @2:30am kanunna arelum undo. . Ettna	unknown_state 
5706	2764	 Spr     ikkkkkaaaaaa	Positive 
5707	3520	 Vineeth ettan produce cheyyunna   film vere enth nokana	Positive 
5708	5390	 1:38 enikkathu inganaaa kelkkunne.. mammoookkkaaaaaaaaaaaaaaaaaaaaaaaaaaa romanjification	Positive 
5709	5548	1.7M VIEWS 177K LIKES  TRIPLE STRONGG	not-malayalam
5710	2704	 Mohan Lal depicts the best gangster i've ever seen in Hollywood or Indian movie.	not-malayalam 
5711	5630	Ithokkey kandittaanu iparthey pillaru schoolilum collegilum adiyum pidiyum vazhakkum ondakunnadhu	Negative
5712	347	 Trailer kand  romanjam  Vanna ettan  fans like adikn	Positive 
5713	2963	 Mammookkayude sound oru rekshayum illa pwolii	Positive 
5715	1488	 tamil-telungu-malayalam orrumichu  release  cheydhal  valiya orru  sambvam aggum	Positive 
5716	5106	 Neerali backilekk mari ninnollu Karanam verunnath Abrahaminte pidithama athil neerali churungi pokum..#Abrahaminte_Santhathikal Rise up. ..padam blockbuster hit aavum aavum	Negative 
5718	5867	Naalu bengaalikal vijaarcha theerunate ullu ninte Japan epic!	Positive
5719	595	 Njan oru Lalettan Fana Ennalum Enikk Teaser Ishtappettilla	Negative 
5720	2304	 Uae yil ennu varum. ? Can't wait	unknown_state 
5721	3963	 Ellaavarum ente channel onnu nokamo ishtamayenkil subscribe cheyyamo suraj ettan soubin kidu	Positive 
5723	1848	 ithu tanda mammoty. late aayi vandhalum latest  aayi vanthiduve da	Positive 
5724	4104	 Like ethrayayee enu nokan  vanavark special like adikanula stalam...	unknown_state 
5725	2531	 Ee padam vijayikummennu orruppullavar adi oru like	Positive 
5726	4277	 Idivett sugunan.. 0:14 kandavar adi like.. #ikka daaa	Positive 
5727	4457	 Ikka and unni mukundan - nalla combo	Positive 
5728	6406	Teaser kandappa kittiya mass feel trailer l miss cheyyand	Mixed_feelings
5729	285	 #HAPPY BIRTHDAY   |  SULTHAN OF MALAYALAM CINEMA | #MAMMOOKKA	not-malayalam 
5730	2059	 Dislike adicha mahanmare cinema erangumbo kananam	Negative 
5731	6557	@1:40 t0 1:50 ....sema .... gethu scene ...	not-malayalam
5733	6339	Ith pwolikkum ennu urappullavar like adikkuka	Positive
5734	970	 Dislike adichavarkk enthe naduviral namskaram	Negative 
5735	203	 Vineethangil adu supero super chodikanundo allea vineetheaaa	Positive 
5736	1063	 ലീഡർ K മുരളീധരൻ fans like here	unknown_state 
5737	3413	 Ella recordum theerkaan kazhiyatte ennaasamsikunnu...Enkil maathre e record marakaar release aavumbo thiruthaan saadhikku	Positive 
5738	773	 Oru rekshayum illa trailer laletta ingal oru maha sambhavaato	Positive 
5740	833	 Mamooka and jai.. super..  blockbuster	not-malayalam 
5741	6379	Unda enna peru kettapo	Positive
5742	5741	Lucifer lostfer aavandirunna mathiyayirunnu .kandittu adutha floapinulla sakalathum kaanunnundu	Negative
5743	4468	 Jayasuryakum mass movie chakochan ennavo inji	Positive 
5744	3865	 stock roomil stuck aaayi freezing room	unknown_state 
5745	2454	 Galidh rahman.  after anuraga karikkin vellam.	not-malayalam 
5747	1254	 SECOND BOX OFFICE GROSSER IN MALAYALAM   MEGASTAR MAMMOOKA	not-malayalam 
5749	5853	17k views 122k likes 12k dislikes  #How is it possible..🤔	unknown_state
5750	4793	 ethinu okkae dislikes adicha chila prajanda kunju ghalodu enikku etrae parayan ullu odada pullae kandam vazhi. Uluppundo ninakku okkae.	Negative 
5751	4861	 Jayyetta katta mass .thrilling experience .katta waiting along with mamaankam.jayettan fans ADI like.mammookka too	Positive 
5752	5975	Mammuttiya pola alla LALATTAN  Mammutti 🥉 aakashathu parakkunna kili anangil  Kiliyude mukalilulla aakashamane LALATTAN🥇	unknown_state
5753	2445	 I like both Mammuka and Lalettan evenly🤗	not-malayalam 
5754	4473	 Onnill kooduthall thavana kandavar like adi..	unknown_state 
5755	2693	 ennum eppozhum...... ikka ore pole..... double strong	Positive 
5756	3618	 youva thara nirayil eni yeattavum muzhangi keelkkunnath tovinoyude Peru aayirikkum...	Positive 
5758	6598	Ithinu 1million anenn paranjitt 192k analo	unknown_state
5759	2469	 Pazhassi raja poloru padam pratheekshikkunnu. From unni-ikka combo	unknown_state 
5760	6065	192k viewsil 191k like 19k deslike ith engane	unknown_state
5761	1291	 Mamangathine  Ajaygopal  fansinde vijayasamsakal.	Positive 
5762	934	 Time 3.45AM  kaanan vannavar undooo	unknown_state 
5763	3712	 Oru nalla cinema kkaayi kathirikkkunnu.    Dhayavayi ithine 100 cr pattikayil kettaruth	Mixed_feelings 
5764	4244	 Ikka hvy  vere lvl trailer	Positive 
5765	3244	 mammookka uff ijjathy trailer..romanjam mathram !	Positive 
5766	244	 EyyaLu Nthu Manushana Oru Rakshayum Ella Kidu	Positive 
5767	5107	 Kalam marum kathakrith marum katha marum pakshe Vikaram onne onne ollu one and only mammookka	Positive 
5769	2741	 Fanbasil maathram movei kaanunnoraavum dislike cheythu negative aakkunne avarkkente naduviral pranamam	Negative 
5770	4742	 Madhura raja wait cheyth irikunavr adi like  Ippo thanne oru 5 pravishym engilum ivide vannu nokiyavr aarokke und	Positive 
5771	3852	 1M view munne ee trailer kandvar aarokke	unknown_state 
5772	6479	Vivek Oberoi ku vineethettan Annu sound koduthathennu arinju athu veendum kelkkan Vanna aarenkilumundo	unknown_state
5773	639	 Teluguvilum tamililum dub cheyth irakando athine Patti news onnum ketillalo	unknown_state 
5774	4772	 192k views.. 190k likes.. 19k dislikes..🤔🤔	not-malayalam 
5775	6583	Itu polikkum ithu polikkum Eppo polichennu chodicha mathi	Positive
5776	4550	 ikkaaa vere leval anuu ....  i m waitingg for madhura raja	Positive 
5777	2880	 Padam kandavarkku like aam Mass ka baap	unknown_state 
5778	719	 Good morning 4 am still no sleep	not-malayalam 
5780	717	 Madhura raja kurach adikam viyarkum ... Thayoli fans inu dislike adikane pattu...	Negative 
5781	3315	 Malayala cinema odiyanu munnil adiyaravu cheyyunna divasathin vendiyulla kaathiripp	Positive 
5782	1881	 Ithoru onn onnara item thanne  Love u mammoookaaa	Positive 
5783	1172	 Immathiri mass  Last aa chadi idi super Ethu polikkum  Ikka um pillareum triple  Strong aaa	Positive 
5784	5016	 Cinema odiyan pole hit aavatte ennu ashamsikkunnu	Positive 
5785	769	 Annalum sunny chechiye randu shotl othukkiyallo.. kashtam tanne muthalali	Negative 
5786	6197	Trailer kand kuru potti olich ippozhe degrading thodangi entha avastha ikka fans ichiri ulupp	Negative
5787	4086	 Youtube hang ayo views update akunilallo	unknown_state 
5788	5516	Polichhh kiduuu trailerrr ikkkaaa ennummm ikkaa thaneeeeee oru rekshayillathaawa traileerrrr waitingggg for thee moviee	Positive
5789	2587	 iyalith verthe parayuvaan puthumukha samvidhayakan aanenn	Positive 
5791	5066	 Ikka & ettan ipozum ettavum aniyanum ayita nn kanunne.. luciferum kidukki.. Ithum athupole polichadukkatte.. All th best ikka 🤗	Positive 
5792	3080	 Enallum pandu nasirum jayanum filmsintoru feel kittunilla new charithra cinemagalku sheriyalle	Mixed_feelings 
5793	2648	 Evideyo KGF orma varunathu eniku matramano!! 🤔 Music aano...story oralde maranavum villan marde ennavum.. entho..	Mixed_feelings 
5794	3081	 16788 views but 82k likes	unknown_state 
5795	3718	 Ithupole mooonchiya Oru padam jeevithathil kanditillaaa.....	Negative 
5798	377	 Havy havy super super kidu kidu 🤘🤘	Positive 
5799	3302	 FOR A NEW GENERATION DICTIONARY VERSATILITY HAS A NEW DEFINITION.	not-malayalam 
5800	1601	 Trailer okke kollam. But last ezhuthi kanucha goodwill entertainment aanu prblm	Mixed_feelings 
5801	6696	I saw rajuettan at 1.33 min	not-malayalam
5805	6189	evideyokeyo oru pulimurugan touch eniku mathramano thonniyathu	Mixed_feelings
5807	3914	 Vishu stephen kondupoyinn parayan paranju ejjathi pwoli	Positive 
5808	2615	 polichu kidu bgm suspense niracha kidilan trailer	Positive 
5809	2278	 Oru variety agotu feel cheyanila full mass item avum.. onnum kanand jayettan eragila	Mixed_feelings 
5810	2873	 Prithviraj is not there in Madurai raja	not-malayalam 
5811	2496	 Stuck in an elevator.. atreulli katha🤣🤣	unknown_state 
5812	2588	 degrading illel manyamaayi odiyekkavinna movie anennu thonnunnu!!	Mixed_feelings 
5813	410	 Nice...ikka mass   . All th bst #lalettan fan	Positive 
5814	3446	 Ee nadante aaradhagan aan enn thala uyrthi thnne prym Ella kalathum........... proud to be a mammukaa fan	Positive 
5815	211	 11million aayo enn nokaan varunnavarundo ??	unknown_state 
5816	2327	 2 Countriesinte second partinu kaathu nikkunnavarundo	unknown_state 
5817	1214	 Mammokka Ennum oru lahariyaanu.Annum Ennum athbudappeduttiyittey ullu. Padam oru vambhan hittakum..minimum 250cr  kadakkum..lookam vaaythum mammotty enna	Positive 
5818	4477	 Ith orumathiri padam akum allenki kando	Mixed_feelings 
5819	5319	 Oru Best actor movie feel ! ..	unknown_state 
5820	3339	 Trailer katta waiting  Ikka fans like here	not-malayalam 
5821	4016	 Last climaxil oru dialogue und ... baseere...nee ente chonna shaddi kanda.....	unknown_state 
5822	3082	 Cheriya pulli ala avan  Padiche kalana.. Laleatttannnnnnnnnnn....	unknown_state 
5823	1964	 Ippozhum repeated kaanunna ikka fans ndo	unknown_state 
5824	4978	 Dileepettan 🤩🤩🤩 Suraj siddik nadarsha aju vargheese 🤩🤩🤩🤩🤩🤩	unknown_state 
5825	3565	 Thirunathe vullym ninda jappan sema payangarama yosikiringa	not-malayalam 
5826	6424	29 k Mammunni fans trailor Kandu....!	Negative
5827	4889	 Mass alla maranamass alle kollamass anu lalettan	Positive 
5829	1818	 Idivett trailer . Mammukka ennum njangalde swantham	Positive 
5831	174	 Ravananaya avane nerkkuner illathakkan oru maha avatharam thanne vendi varum	unknown_state 
5832	3484	 Nte ikkaa ethu kandittum kandittum mathiyavunnilllaaaaaa Polichu ikkkaaaaaaaaaaaa	Positive 
5833	721	 channel aaanu ishtapettal subscribe cheyyumo plz	unknown_state 
5834	1057	 Ipolum trailer kanan vannavar like adikk	unknown_state 
5836	2248	 Angane Malayalathinu puthiya our director koode kitti	unknown_state 
5837	1853	 Better get Sam and Dean after him	not-malayalam 
5838	6112	Kidillam... Lalettan maranna mass.....  prithvi... Direction... First time.. unbelievable...	Positive
5839	3689	 Superb Movie. Love u Mohan Lap	not-malayalam 
5841	305	 10 million ayo ennu nokkan varunnavar like adi	unknown_state 
5842	899	 Eanth oola trailer korch kanji eadukkattee🤣🤣	Negative 
5843	1524	 Ufffff.  Pwoli lalattaa... Katta waiting	Positive 
5844	1937	 Ithenthaa pinnem pinnem kaanan thonnune.. Ejaathi addicted	Positive 
5845	3390	 nte ponnoooo .... <3 oru rakshayum illaa ..... <3	Positive 
5850	6526	Trailer vere Level ayittum response pora	Mixed_feelings
5851	3055	 Katta Murali gopi fanzz adikada like	unknown_state 
5852	6579	Padicha kallana..   laletttaaaa ingalu muthanu.....	Positive
5853	4737	 Malayaala sinimayil Mammuttikkaan etharathilulla kadhalaathram nannaayi cherunnath	Negative 
5854	2784	 No words Pwolikkum waiting By DQ Fan	Positive 
5855	6567	Historical character cheyyaaan mammookayaan  best  Entha aaa shabdha gaambheeram	Positive
